Index,Name,Form,Pokemon Number,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Original Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Prod (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Prod (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Prod (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
2154,Clefairy,,35,♀,483,96,13,14,14,91.1,15.0,15.0,Pound,Moonblast,,"2023-01-10 18:23","2023-01-10 18:23",1/5/2023,,,0,0,0,1900,32.50%,2765,94.09%,29400,77,Clefable,,0,68.30%,1299,96.06%,310400,318,Clefable,,0,69.69%,1242,94.20%,1900,2,Clefairy,,0,
2155,Clefairy,,35,♀,489,98,7,15,12,75.6,16.0,16.0,,,,"2023-01-10 18:23","2023-01-10 18:23",1/10/2023,,,0,0,0,1900,90.67%,383,97.27%,31600,79,Clefable,,0,94.92%,209,98.13%,380600,314,Clefable,,0,67.89%,1316,94.09%,0,0,Clefairy,,0,
2156,Togepi,,175,♂,346,73,10,13,12,77.8,20.0,20.0,Hidden Power,Dazzling Gleam,,"2023-01-10 17:04","2022-05-17 19:49",4/21/2022,1.3kg,0.27m,0,0,0,2500,51.65%,1981,94.86%,123000,139,Togetic,,0,74.14%,1060,96.52%,47000,167,Togekiss,,0,37.29%,2569,90.20%,60500,54,Togepi,,0,
2157,Togepi,,175,♂,361,74,13,13,13,86.7,20.0,20.0,Peck,Psyshock,,"2023-01-10 17:04","2023-01-10 17:04",1/4/2023,1.53kg,0.32m,0,0,0,2500,59.44%,1662,95.26%,109000,123,Togetic,,0,60.17%,1632,95.94%,43000,163,Togekiss,,0,29.38%,2893,89.39%,51500,46,Togepi,,0,
2158,Togepi,,175,♂,368,74,15,11,14,88.9,20.0,20.0,Hidden Power,Ancient Power,,"2023-01-10 17:04","2022-05-20 18:05",5/20/2022,1.09kg,0.25m,0,0,0,2500,35.78%,2631,94.00%,97000,111,Togetic,,0,59.34%,1666,95.90%,43000,163,Togekiss,,0,21.78%,3204,88.56%,47000,42,Togepi,,0,
2159,Togepi,,175,♂,362,72,14,13,11,84.4,20.0,20.0,,,,"2023-01-10 17:03","2023-01-10 17:03",12/29/2022,,,0,0,0,2500,26.98%,2991,93.52%,103000,117,Togetic,,0,36.26%,2611,95.01%,43000,163,Togekiss,,0,29.96%,2869,89.45%,51500,46,Togepi,,0,
2160,Chesnaught,,652,♂,305,55,13,15,13,91.1,4.0,4.0,Smack Down,Frenzy Plant,,"2023-01-07 14:46","2023-01-07 14:46",1/7/2023,59.16kg,1.34m,0,0,0,400,79.90%,824,96.42%,34000,42,Chesnaught,,0,60.22%,1630,96.44%,118400,116,Chesnaught,,0,46.40%,2196,91.26%,2000,4,Chesnaught,,0,
2161,Quilladin,,651,♂,719,87,,,,85.6,15.0,15.0,Vine Whip,Energy Ball,,"2023-01-07 14:36","2023-01-07 14:36",,37.81kg,0.73m,0,0,0,1900,62.02%,911,96.31%,12000,112,Chesnaught,,0,35.22%,1899,96.16%,96400,186,Chesnaught,,0,,,,,,,,,
2162,Chespin,,650,♂,455,83,12,14,14,88.9,15.0,15.0,Take Down,Body Slam,,"2023-01-07 14:36","2023-01-07 14:34",1/7/2023,11.74kg,0.42m,0,0,0,1900,77.78%,911,96.31%,12000,137,Chesnaught,,0,53.65%,1899,96.16%,96400,211,Chesnaught,,0,76.70%,955,94.49%,5700,6,Chespin,,0,
2163,Quilladin,,651,♂,176,43,13,15,13,91.1,4.0,4.0,Low Kick,Gyro Ball,,"2023-01-07 14:36","2023-01-07 14:36",1/7/2023,19.06kg,0.59m,0,0,0,400,79.90%,824,96.42%,34000,142,Chesnaught,,0,60.22%,1630,96.44%,118400,216,Chesnaught,,0,46.40%,2196,91.26%,2000,104,Chesnaught,,0,
2164,Chespin,,650,♂,112,41,13,15,13,91.1,4.0,4.0,Vine Whip,Seed Bomb,,"2023-01-07 14:35","2023-01-07 14:35",1/7/2023,5.92kg,0.33m,0,0,0,400,79.90%,824,96.42%,34000,167,Chesnaught,,0,60.22%,1630,96.44%,118400,241,Chesnaught,,0,46.40%,2196,91.26%,2000,129,Chesnaught,,0,
2165,Chespin,,650,♂,449,83,10,15,14,86.7,15.0,15.0,Vine Whip,Gyro Ball,,"2023-01-07 14:35","2022-09-08 15:51",7/11/2022,14.41kg,0.45m,0,0,0,1900,73.82%,1073,96.52%,130400,143,Quilladin,,0,76.97%,944,97.10%,101400,215,Chesnaught,,0,67.18%,1345,93.72%,5700,6,Chespin,,0,
2166,Chespin,,650,♂,453,81,13,14,10,82.2,15.0,15.0,Take Down,Body Slam,,"2023-01-07 14:35","2023-01-07 14:35",1/7/2023,8.05kg,0.35m,0,0,0,1900,56.53%,1781,95.19%,12000,137,Chesnaught,,0,54.90%,1848,96.19%,101400,215,Chesnaught,,0,58.10%,1717,93.08%,5700,6,Chespin,,0,
2167,Chespin,,650,♂,445,81,12,12,10,75.6,15.0,15.0,,,,"2023-01-07 14:35","2023-01-07 14:35",1/7/2023,,,0,0,0,1900,35.60%,2638,94.51%,137400,151,Quilladin,,0,39.85%,2464,95.64%,106400,219,Chesnaught,,0,25.64%,3046,90.78%,5700,6,Chespin,,0,
2168,Chespin,,650,♂,453,83,13,11,14,84.4,15.0,15.0,Vine Whip,Gyro Ball,,"2023-01-07 14:35","2023-01-07 14:34",1/7/2023,10.05kg,0.43m,0,0,0,1900,61.29%,1586,95.43%,12000,137,Chesnaught,,0,31.84%,2792,95.28%,96400,211,Chesnaught,,0,55.38%,1828,92.88%,5700,6,Chespin,,0,
2169,Eevee,,133,♂,107,39,12,15,10,82.2,4.0,4.0,Quick Attack,Dig,,"2023-01-05 19:05","2023-01-05 19:05",12/26/2022,4.3kg,0.25m,0,0,0,400,84.13%,651,96.36%,31800,65,Sylveon,,0,61.95%,1559,96.48%,128400,149,Leafeon,,0,86.30%,562,95.51%,2000,29,Sylveon,,0,
2170,Eevee,,133,♂,108,40,12,15,14,91.1,4.0,4.0,Tackle,Dig,,"2023-01-05 19:05","2023-01-05 19:05",11/3/2022,6.92kg,0.3m,0,0,0,400,92.33%,315,97.20%,29600,63,Glaceon,,0,89.87%,416,97.31%,134400,155,Jolteon,,0,92.84%,294,96.84%,2000,29,Sylveon,,0,
2171,Spinda,,327,♂,108,40,,,,29.3,4.0,4.0,,,,"2023-01-05 19:05","2023-01-05 19:05",,6.92kg,0.3m,0,0,0,400,14.23%,2869,82.29%,518400,298,Spinda,,0,14.23%,2869,82.29%,518400,298,Spinda,,0,45.69%,535,95.60%,27700,36,Spinda,,0,
2172,Eevee,,133,♂,414,78,14,11,12,82.2,14.0,14.0,Tackle,Swift,,"2023-01-05 19:04","2023-01-05 19:04",12/26/2022,6.96kg,0.32m,0,0,0,1600,66.98%,1353,95.31%,17400,43,Jolteon,,0,48.77%,2099,95.67%,85100,103,Glaceon,,0,10.89%,3650,89.35%,8900,10,Eevee,,0,
2173,Eevee,,133,♂,447,82,14,12,13,86.7,15.0,15.0,Tackle,Swift,,"2023-01-05 19:04","2023-01-05 19:04",12/28/2022,5.13kg,0.27m,0,0,0,1900,89.84%,417,96.77%,14200,39,Jolteon,,0,72.31%,1135,96.62%,77400,95,Espeon,,0,30.26%,2857,91.12%,5700,6,Eevee,,0,
2174,Eevee,,133,♂,453,83,14,14,15,95.6,15.0,15.0,Quick Attack,Dig,,"2023-01-05 19:04","2023-01-05 19:04",12/27/2022,8.56kg,0.32m,0,0,0,1900,74.09%,1062,95.83%,5700,31,Espeon,,0,81.76%,748,97.29%,86400,103,Flareon,,0,64.98%,1435,93.64%,5700,6,Eevee,,0,
2175,Reshiram,,643,,2237,129,10,12,12,75.6,20.0,20.0,Dragon Breath,Fusion Flare,,"2023-01-05 10:11","2023-01-05 10:11",1/5/2023,310.85kg,2.96m,0,0,0,2500,,,,,,,,,37.24%,2571,95.00%,11000,10,Reshiram,,0,,,,,,,,,
2176,Zorua,Normal,570,♂,679,80,15,5,8,62.2,22.0,22.0,Feint Attack,Foul Play,,"2023-01-05 08:48","2022-10-30 16:45",10/29/2022,11.96kg,0.72m,0,0,0,3000,60.95%,1600,84.51%,464000,238,Zorua,Normal,0,9.04%,3726,93.81%,256000,288,Zoroark,Normal,0,,,,,,,,,
2177,Zorua,Normal,570,♂,369,60,13,5,10,62.2,12.0,12.0,Scratch,Dark Pulse,,"2023-01-05 08:48","2022-10-30 16:45",10/29/2022,16.47kg,0.79m,0,0,0,1300,43.05%,2333,94.62%,38400,89,Zoroark,Normal,0,20.63%,3251,94.54%,297400,330,Zoroark,Normal,0,19.95%,3279,90.66%,12800,16,Zorua,Normal,0,
2178,Zorua,Normal,570,♂,689,82,9,6,8,51.1,23.0,23.0,,,,"2023-01-05 08:48","2023-01-05 08:48",12/31/2022,,,0,0,0,3500,48.50%,2110,82.47%,458000,232,Zorua,Normal,0,27.45%,2972,94.85%,284000,282,Zoroark,Normal,0,,,,,,,,,
2179,Lurantis,,754,♀,1366,111,15,14,15,97.8,20.0,20.0,Fury Cutter,X-Scissor,,"2023-01-05 08:47","2023-01-05 08:47",9/25/2022,14.21kg,0.8m,0,0,0,2500,16.07%,3438,93.23%,8000,7,Lurantis,,0,82.56%,715,96.49%,301000,248,Lurantis,,0,,,,,,,,,
2180,Probopass,,476,♀,878,87,14,12,14,88.9,15.0,15.0,Spark,Magnet Bomb,,"2023-01-05 08:46","2023-01-05 08:46",9/19/2022,409.41kg,1.48m,0,0,0,1900,52.84%,1932,94.50%,56400,51,Probopass,,0,99.39%,26,98.31%,496400,268,Probopass,,0,,,,,,,,,
2181,Phantump,,708,♀,634,82,15,14,13,93.3,20.0,20.0,Astonish,Foul Play,,"2023-01-02 20:56","2022-10-16 18:43",9/16/2022,4.05kg,0.31m,0,0,0,2500,53.55%,1903,95.05%,2500,202,Trevenant,,0,29.60%,2884,94.93%,196000,406,Trevenant,,0,,,,,,,,,
2182,Phantump,,708,♂,311,58,12,14,14,88.9,10.0,10.0,Astonish,Seed Bomb,,"2023-01-02 20:55","2023-01-02 20:55",10/22/2022,,,0,0,0,1000,40.42%,2441,94.47%,37500,240,Trevenant,,0,60.07%,1636,96.14%,250000,471,Trevenant,,0,84.79%,624,95.07%,17400,22,Phantump,,0,
2183,Phantump,,708,♂,621,80,13,15,10,84.4,20.0,20.0,Tackle,Shadow Ball,,"2023-01-02 20:55","2023-01-02 20:55",10/31/2022,7.58kg,0.39m,0,0,0,2500,16.78%,3409,93.24%,2500,202,Trevenant,,0,41.17%,2410,95.41%,215000,433,Trevenant,,0,,,,,,,,,
2184,Pikachu,Normal,25,♂,390,65,13,12,15,88.9,15.0,15.0,Quick Attack,Wild Charge,,"2023-01-02 19:14","2022-11-01 08:09",10/29/2022,5.81kg,0.4m,0,0,0,1900,84.42%,639,96.18%,48900,95,Raichu,Normal,0,98.61%,58,97.25%,496400,318,Raichu,Normal,0,54.46%,1866,92.32%,16400,16,Pikachu,Normal,0,
2185,Pikachu,Normal,25,♂,58,24,7,4,2,28.9,3.0,3.0,Thunder Shock,Discharge,,"2023-01-02 19:14","2023-01-02 19:14",12/21/2022,2.48kg,0.31m,0,0,0,400,5.79%,3859,91.76%,87200,140,Raichu,Normal,0,9.96%,3688,82.83%,519200,350,Raichu,Normal,0,72.26%,1137,94.57%,7200,62,Raichu,Normal,0,
2186,Pikachu,Normal,25,♀,395,64,15,13,13,91.1,15.0,15.0,Thunder Shock,Thunderbolt,,"2023-01-02 19:14","2023-01-02 19:14",12/29/2022,9.45kg,0.45m,0,0,0,1900,23.81%,3121,93.15%,45400,92,Raichu,Normal,0,99.34%,28,98.10%,496400,318,Raichu,Normal,0,69.23%,1261,93.37%,16400,16,Pikachu,Normal,0,
2187,Pikachu,Normal,25,♀,278,55,13,6,15,75.6,11.0,11.0,Thunder Shock,Wild Charge,,"2023-01-02 19:14","2023-01-02 19:14",12/31/2022,3.82kg,0.35m,0,0,0,1300,15.51%,3461,92.64%,60500,111,Raichu,Normal,0,89.91%,414,93.67%,508000,334,Raichu,Normal,0,31.36%,2812,90.71%,30500,34,Pikachu,Normal,0,
2188,Pikachu,Normal,25,♀,233,48,12,1,4,37.8,10.0,10.0,Thunder Shock,Thunderbolt,,"2023-01-02 19:13","2023-01-02 19:13",12/31/2022,1.89kg,0.27m,0,0,0,1000,3.10%,3969,91.34%,74000,122,Raichu,Normal,0,19.90%,3281,84.53%,510000,336,Raichu,Normal,0,2.10%,4010,87.18%,40000,42,Pikachu,Normal,0,
2189,Pikachu,Normal,25,♂,434,65,11,9,4,53.3,18.0,18.0,Thunder Shock,Discharge,,"2023-01-02 19:13","2023-01-02 19:13",1/1/2023,6.14kg,0.42m,0,0,0,2200,20.42%,3260,92.97%,44400,89,Raichu,Normal,0,54.02%,1884,88.54%,484400,306,Raichu,Normal,0,23.08%,3151,90.07%,11900,10,Pikachu,Normal,0,
2190,Pikachu,Normal,25,♂,460,70,12,11,14,82.2,18.0,18.0,Quick Attack,Thunderbolt,,"2023-01-02 19:13","2023-01-02 19:13",1/2/2023,6.42kg,0.41m,0,0,0,2200,47.03%,2170,94.28%,36900,83,Raichu,Normal,0,97.12%,119,96.18%,484400,306,Raichu,Normal,0,65.93%,1396,93.12%,6900,6,Pikachu,Normal,0,
2191,Pikachu,Normal,25,♂,65,26,13,10,10,73.3,3.0,3.0,Quick Attack,Discharge,,"2023-01-02 19:13","2023-01-02 19:13",1/2/2023,4.19kg,0.37m,0,0,0,400,67.55%,1330,95.21%,75200,130,Raichu,Normal,0,88.45%,474,93.35%,519200,350,Raichu,Normal,0,27.59%,2966,90.45%,41700,50,Pikachu,Normal,0,
2192,Pikachu,Normal,25,♂,568,76,5,1,2,17.8,26.0,26.0,Thunder Shock,Discharge,,"2023-01-02 19:13","2023-01-02 19:13",1/2/2023,4.62kg,0.31m,0,0,0,4000,4.69%,3904,91.61%,8000,58,Raichu,Normal,0,2.42%,3997,80.41%,436000,264,Raichu,Normal,0,,,,,,,,,
2193,Pikachu,Normal,25,♀,222,48,14,4,11,64.4,9.0,9.0,Quick Attack,Thunderbolt,,"2023-01-02 19:13","2023-01-02 19:12",1/2/2023,7.03kg,0.42m,0,0,0,1000,8.82%,3735,92.11%,68000,118,Raichu,Normal,0,74.26%,1055,90.96%,512000,338,Raichu,Normal,0,16.12%,3436,89.46%,37000,40,Pikachu,Normal,0,
2194,Pikachu,Normal,25,♂,498,77,2,5,12,42.2,22.0,22.0,Quick Attack,Wild Charge,,"2023-01-02 19:12","2023-01-02 19:12",1/2/2023,9.03kg,0.46m,0,0,0,3000,80.76%,789,95.93%,32000,78,Raichu,Normal,0,38.83%,2506,86.86%,464000,288,Raichu,Normal,0,94.85%,212,96.17%,0,0,Pikachu,Normal,0,
2195,Reshiram,,643,,2266,129,15,10,12,82.2,20.0,20.0,Fire Fang,Fusion Flare,,"2023-01-01 11:10","2023-01-01 11:10",1/1/2023,471.38kg,3.73m,0,0,0,2500,,,,,,,,,58.68%,1693,95.80%,11000,10,Reshiram,,0,,,,,,,,,
2196,Wurmple,,265,♀,355,85,12,15,6,73.3,23.0,23.0,Bug Bite,Struggle,,"2022-12-31 15:39","2022-01-01 22:29",1/1/2022,3.58kg,0.3m,0,0,0,3500,63.08%,1513,95.78%,80000,132,Beautifly,,0,92.87%,293,93.67%,458000,294,Beautifly,,0,47.72%,2142,90.41%,113000,106,Wurmple,,0,
2197,Delibird,,225,♂,452,73,,,,85.9,15.0,15.0,Present,Aerial Ace,,"2022-12-31 15:39","2022-12-31 15:39",,27.79kg,1.15m,0,0,0,1900,97.73%,32,96.50%,496400,268,Delibird,,0,97.73%,32,96.50%,496400,268,Delibird,,0,74.58%,430,95.78%,5700,6,Delibird,,0,
2198,Delibird,,225,♀,456,72,,,,87.4,15.0,15.0,Present,Icy Wind,,"2022-12-31 15:39","2022-12-31 15:39",,16.33kg,0.88m,0,0,0,1900,98.32%,38,96.27%,496400,268,Delibird,,0,98.32%,38,96.27%,496400,268,Delibird,,0,22.52%,2591,91.77%,3800,4,Delibird,,0,
2199,Beartic,,614,♀,500,74,15,14,15,97.8,6.0,6.0,Powder Snow,Play Rough,,"2022-12-31 15:39","2022-12-31 15:39",12/28/2021,193.3kkg,2.37m,0,0,0,600,44.54%,2272,94.26%,27600,34,Beartic,,0,26.28%,3020,95.16%,101900,100,Beartic,,0,97.51%,103,97.99%,0,0,Beartic,,0,
2200,Beartic,,614,♀,500,74,,,,97.8,6.0,6.0,Powder Snow,Play Rough,,"2022-12-31 15:39","2022-12-31 15:39",,193.3kg,2.37m,0,0,0,600,46.53%,2109,94.44%,27600,34,Beartic,,0,28.29%,2855,95.35%,101900,100,Beartic,,0,97.79%,80,98.18%,0,0,Beartic,,0,
2201,Zorua,Normal,570,♂,103,33,,,,32.3,4.0,4.0,Feint Attack,Foul Play,,"2022-12-31 00:31","2022-12-31 00:31",,8.18kg,0.63m,0,0,0,400,51.86%,989,96.16%,57400,113,Zoroark,Normal,0,62.00%,670,97.15%,419400,348,Zoroark,Normal,0,65.68%,534,95.52%,31800,40,Zorua,Normal,0,
2202,Zorua,Normal,570,♂,212,46,0,0,5,11.1,8.0,8.0,Scratch,Foul Play,,"2022-12-31 00:31","2022-12-31 00:31",10/31/2022,7.83kg,0.64m,0,0,0,800,62.91%,1520,95.51%,59100,111,Zoroark,Normal,0,28.91%,2912,94.90%,483600,340,Zoroark,Normal,0,61.47%,1579,93.42%,31400,36,Zorua,Normal,0,
2203,Zorua,Normal,570,♀,751,82,3,11,1,33.3,26.0,26.0,Feint Attack,Foul Play,,"2022-12-31 00:31","2022-12-31 00:31",11/1/2022,13.81kg,0.72m,0,0,0,4000,29.84%,2874,79.43%,436000,214,Zorua,Normal,0,60.61%,1614,96.10%,324000,264,Zoroark,Normal,0,,,,,,,,,
2204,Lumineon,,457,♂,775,95,15,14,15,97.8,15.0,15.0,Waterfall,Water Pulse,,"2022-12-31 00:31","2022-12-31 00:30",10/22/2022,17.98kg,1.03m,0,0,0,1900,54.73%,1855,95.30%,86400,78,Lumineon,,0,99.98%,2,99.46%,496400,268,Lumineon,,0,,,,,,,,,
2205,Finneon,,456,♂,414,77,15,14,15,97.8,15.0,15.0,Pound,Water Pulse,,"2022-12-31 00:30","2022-12-31 00:29",10/22/2022,5.24kg,0.34m,0,0,0,1900,54.73%,1855,95.30%,86400,128,Lumineon,,0,99.98%,2,99.46%,496400,318,Lumineon,,0,56.63%,1777,92.57%,12000,12,Finneon,,0,
2206,Finneon,,456,♂,385,75,10,11,10,68.9,15.0,15.0,,,,"2022-12-31 00:30","2022-12-31 00:30",10/22/2022,,,0,0,0,1900,43.79%,2303,94.74%,106400,144,Lumineon,,0,85.84%,581,92.28%,496400,318,Lumineon,,0,69.23%,1261,93.56%,18900,18,Finneon,,0,
2207,Finneon,,456,♀,393,75,,,,72.7,15.0,15.0,Pound,Water Pulse,,"2022-12-31 00:29","2022-12-31 00:29",,6.85kg,0.4m,0,0,0,1900,26.59%,2217,94.84%,96400,136,Lumineon,,0,90.44%,221,94.53%,496400,318,Lumineon,,0,46.35%,1307,93.47%,16400,16,Finneon,,0,
2208,Finneon,,456,♀,400,77,11,15,14,88.9,15.0,15.0,Pound,Silver Wind,,"2022-12-31 00:29","2022-12-31 00:29",10/22/2022,6.46kg,0.39m,0,0,0,1900,48.42%,2113,94.99%,91400,132,Lumineon,,0,98.66%,56,96.82%,496400,318,Lumineon,,0,54.46%,1866,92.42%,14200,14,Finneon,,0,
2209,Finneon,,456,♂,405,75,14,15,10,86.7,15.0,15.0,Pound,Ice Beam,,"2022-12-31 00:29","2022-12-31 00:29",10/22/2022,10.56kg,0.48m,0,0,0,1900,42.32%,2363,94.67%,91400,132,Lumineon,,0,98.53%,61,96.80%,496400,318,Lumineon,,0,58.97%,1681,92.78%,14200,14,Finneon,,0,
2210,Finneon,,456,♂,408,77,14,12,15,91.1,15.0,15.0,Pound,Ice Beam,,"2022-12-31 00:29","2022-12-31 00:29",10/22/2022,7.86kg,0.43m,0,0,0,1900,24.66%,3086,93.67%,86400,128,Lumineon,,0,99.46%,23,97.75%,496400,318,Lumineon,,0,27.01%,2990,90.33%,12000,12,Finneon,,0,
2211,Gyarados,Normal,130,,3712,190,,,,92.6,47.5,48.5,Dragon Tail,,,"2022-12-30 17:13","2022-12-30 17:13",,,510m,0,0,0,14000,,,,,,,,,,,,,,,,,,,,,,,,,
2212,Cobalion,,638,,2094,147,11,13,12,80.0,25.0,25.0,Metal Claw,Sacred Sword,,"2022-12-21 17:34","2022-12-21 17:34",12/21/2022,291.43kg,2.27m,0,0,0,4000,,,,,,,,,32.41%,2769,95.23%,39000,34,Cobalion,,0,,,,,,,,,
2213,Lunatone,,337,,983,114,15,11,14,88.9,15.0,15.0,,,,"2022-12-21 17:22","2022-12-21 17:22",12/21/2022,,,0,0,0,1900,22.83%,3161,93.21%,35400,33,Lunatone,,0,77.24%,933,96.06%,397400,268,Lunatone,,0,,,,,,,,,
2214,Chansey,,113,♀,982,359,11,15,13,86.7,29.0,29.0,Pound,Psychic,,"2022-12-21 17:21","2022-05-11 08:17",4/15/2022,28.62kg,0.97m,0,0,0,5000,94.26%,236,94.44%,410000,190,Chansey,,0,42.71%,2347,95.09%,72000,122,Blissey,,0,,,,,,,,,
2215,Turtwig,,387,♂,1052,120,14,13,15,93.3,33.0,33.0,Razor Leaf,Body Slam,,"2022-12-21 17:20","2021-12-27 09:38",12/13/2021,9.55kg,0.38m,0,0,0,7000,99.56%,19,97.67%,366000,150,Turtwig,,0,99.49%,22,98.16%,366000,175,Grotle,,0,,,,,,,,,
2216,Houndour,,228,♂,1043,104,12,14,13,86.7,31.0,31.0,Ember,Crunch,,"2022-12-21 17:20","2022-10-14 09:58",10/13/2022,14.84kg,0.69m,0,0,0,6000,98.53%,61,95.58%,390000,174,Houndour,,0,63.47%,1497,96.48%,93000,158,Houndoom,Normal,0,,,,,,,,,
2217,Misdreavus,,200,♀,1066,98,12,15,10,82.2,20.0,20.0,Astonish,Dark Pulse,,"2022-12-21 17:20","2022-05-17 19:53",4/4/2022,1.13kg,0.78m,0,0,0,2500,62.10%,1553,95.01%,2500,102,Mismagius,,0,40.66%,2431,95.39%,196000,306,Mismagius,,0,,,,,,,,,
2218,Dusclops,,356,♂,1073,87,14,14,13,91.1,24.0,24.0,Feint Attack,Ice Punch,,"2022-12-21 17:20","2022-10-11 07:14",10/9/2022,23.47kg,1.46m,0,0,0,3500,37.36%,2566,93.95%,145000,148,Dusclops,,0,70.01%,1229,95.44%,301000,326,Dusknoir,,0,,,,,,,,,
2219,Mamoswine,,473,♀,2359,171,13,15,15,95.6,25.0,25.0,Powder Snow,Return,,"2022-12-21 17:19","2022-12-21 17:19",,222.96kg,2.19m,0,2,0,3600,,,,,,,,,39.80%,2466,95.03%,7200,6,Mamoswine,,2,,,,,,,,,
2220,Piloswine,,221,♀,1658,160,13,15,15,95.6,25.0,25.0,,,,"2022-12-11 12:12","2022-12-11 12:12",10/8/2022,,,0,0,0,4000,,,,,,,,,89.47%,432,97.30%,319000,220,Piloswine,,0,,,,,,,,,
2221,Piloswine,,221,♀,853,115,11,15,15,91.1,13.0,13.0,Powder Snow,Frustration,,"2022-12-11 12:12","2022-10-11 07:15",10/8/2022,42.75kg,0.95m,0,1,0,1921,97.19%,116,98.31%,12244,118,Mamoswine,,1,95.07%,203,97.98%,484572,354,Piloswine,,1,,,,,,,,,
2222,Cherubi,,420,♀,537,85,15,13,15,95.6,20.0,20.0,Bullet Seed,Petal Blizzard,,"2022-12-06 08:10","2022-05-17 20:16",3/31/2022,3.55kg,0.4m,0,0,0,2500,42.95%,2337,94.60%,35000,81,Cherrim,,0,99.83%,8,98.81%,475000,298,Cherrim,,0,,,,,,,,,
2223,Staraptor,,398,♂,2008,140,15,15,13,95.6,25.0,25.0,Wing Attack,Return,,"2022-12-06 08:09","2022-12-06 08:09",,29.26kg,1.22m,0,2,0,3600,,,,,,,,,51.87%,1972,96.17%,59400,58,Staraptor,,2,,,,,,,,,
2224,Staravia,,397,♂,922,106,15,15,13,95.6,25.0,25.0,Quick Attack,Return,,"2022-12-06 08:08","2021-12-27 11:15",12/26/2021,18.21kg,0.61m,0,2,0,3600,99.85%,7,98.52%,399600,210,Staravia,,2,51.87%,1972,96.17%,59400,148,Staraptor,,2,,,,,,,,,
2225,Rampardos,,409,♂,1878,139,14,15,15,97.8,20.0,20.0,Smack Down,Outrage,,"2022-12-06 08:08","2022-12-06 08:08",,78.75kg,1.3m,0,0,0,2500,,,,,,,,,85.57%,592,96.91%,43000,38,Rampardos,,0,,,,,,,,,
2226,Xatu,,178,♀,1482,115,13,15,14,93.3,24.0,24.0,Feint Attack,Ominous Wind,,"2022-12-06 08:04","2022-12-06 08:04",8/30/2022,15.95kg,1.68m,0,0,0,3500,50.31%,2036,94.85%,0,0,Xatu,,0,99.68%,14,98.37%,451000,226,Xatu,,0,,,,,,,,,
2227,Cottonee,,546,♀,10,11,,,,41.1,1.0,1.0,Charm,Energy Ball,,"2022-12-03 11:35","2022-12-03 11:35",,0.33kg,0.25m,0,0,0,200,41.20%,54,98.38%,142000,192,Whimsicott,,0,34.94%,150,95.77%,520000,354,Whimsicott,,0,44.57%,37,98.34%,241000,262,Cottonee,,0,
2228,Gyarados,Normal,130,♀,2465,155,15,15,14,97.8,25.5,25.5,Dragon Tail,Crunch,Outrage,"2022-11-19 12:11","2022-11-19 12:11",10/9/2022,,,0,0,0,4000,,,,,,,,,39.85%,2464,94.92%,0,0,Gyarados,Normal,0,,,,,,,,,
2229,Metang,,375,,1500,125,15,15,15,100.0,31.0,31.0,Zen Headbutt,Psychic,,"2022-11-16 08:10","2022-11-16 08:10",7/29/2021,,,0,0,0,6000,53.72%,1896,95.18%,0,0,Metang,,0,100.00%,1,100%,390000,174,Metang,,0,,,,,,,,,
2230,Beedrill,Normal,15,♀,1617,131,15,15,14,97.8,31.5,31.5,,Fell Stinger,,"2022-11-16 08:08","2022-11-16 08:08",1/14/2022,33.45kg,1.09m,0,2,0,6000,,,,,,,,,99.95%,3,99.33%,345600,158,Beedrill,Normal,2,,,,,,,,,
2231,Beedrill,Normal,15,♀,1602,129,15,14,12,91.1,31.5,31.5,Poison Jab,Aerial Ace,Fell Stinger,"2022-11-16 08:07","2022-01-31 07:24",1/14/2022,33.45kg,1.09m,0,1,1,7201,,,,,,,,,99.95%,3,99.33%,348600,161,Beedrill,Normal,2,,,,,,,,,
2232,Beedrill,Normal,15,♀,1318,118,15,15,15,100.0,25.0,25.0,Poison Jab,Return,,"2022-11-16 08:06","2022-11-16 08:06",10/22/2022,,,0,0,0,4000,21.03%,3235,93.67%,25000,22,Beedrill,Normal,0,100.00%,1,100%,444000,220,Beedrill,Normal,0,,,,,,,,,
2233,Beedrill,Normal,15,♀,409,66,13,14,14,91.1,8.0,8.0,Poison Jab,Frustration,,"2022-11-16 08:04","2022-11-16 08:01",10/22/2022,37.65kg,1.13m,0,1,0,961,34.68%,2676,94.41%,118934,137,Beedrill,Normal,1,100.00%,1,100%,400600,211,Beedrill,Normal,2,62.25%,1547,93.33%,3122,6,Beedrill,Normal,1,
